,PromptTokens,DecodeTokens,UserID,ArrivalTime
831915,13856,318,251185,40
831916,1473,316,761399,40
831917,13858,748,251185,40
831918,8910,356,251185,40
831919,11191,1053,251185,40
831920,14372,83,251185,40
831921,7457,292,251185,40
831922,2793,460,761399,40
831923,8054,197,251185,40
831924,7067,138,251185,40
831925,15704,488,251185,40
831926,7369,22,251185,40
831927,12283,264,251185,40
831928,22074,616,251185,40
831929,5291,420,251185,40
831930,12665,384,251185,40
831931,12367,315,251185,40
831932,12632,424,251185,40
831933,10635,221,251185,40
831934,14555,305,251185,40
831935,16831,406,251185,40
831936,13854,383,251185,40
831937,10621,237,251185,40
831938,11231,639,251185,40
831939,5982,328,251185,40
831940,4693,149,251185,40
831941,4895,149,251185,40
831942,15575,389,251185,40
831943,12177,608,251185,40
831944,24546,4000,761400,40
831945,5665,331,251185,40
831946,11225,333,251185,40
831947,15302,23,251185,40
831948,10679,178,251185,40
831949,12598,478,251185,40
831950,7456,258,251185,40
831951,9464,408,251185,40
831952,15569,443,251185,40
831953,12203,211,251185,40
831954,2513,45,251185,40
831955,12637,525,251185,40
831956,5380,338,251185,40
831957,7057,344,251185,41
831958,5674,607,251185,41
831959,11279,1127,251185,41
831960,4920,371,251185,41
831961,2759,229,251185,41
831962,13857,270,251185,41
831963,6481,375,251185,41
831964,10172,221,251185,41
831965,3528,206,251185,41
831966,74228,12000,761407,41
831967,23703,421,251185,41
831968,2605,94,251185,41
831969,5989,358,251185,41
831970,11095,185,251185,41
831971,10399,359,251185,41
831972,9463,459,251185,41
831973,2700,464,761399,41
831974,7455,327,251185,41
831975,13549,413,251185,41
831976,22578,1185,251185,41
831977,10498,245,251185,41
831978,12656,156,251185,41
831979,12372,284,251185,41
831980,10932,23,251185,41
831981,8646,247,251185,41
831982,5997,154,251185,41
831983,7078,210,251185,41
831984,9472,138,251185,41
831985,5681,343,251185,41
831986,9169,113,251185,41
831987,14219,171,251185,41
831988,13802,338,251185,41
831989,7572,418,251185,41
831990,25114,264,251185,41
831991,7453,400,251185,41
831992,16429,144,251185,41
831993,4713,355,251185,41
831994,2334,35,251185,41
831995,20468,434,251185,41
831996,5752,39,251185,41
831997,7374,296,251185,41
831998,10009,301,251185,41
831999,10935,150,251185,41
832000,2353,486,761399,41
832001,15639,140,251185,41
832002,9476,122,251185,41
832003,6265,126,251185,41
832004,11934,204,251185,41
832005,5755,125,251185,41
832006,9302,206,251185,41
832007,2298,483,761399,41
832008,7455,238,251185,41
832009,11942,208,251185,41
832010,2180,513,761399,41
832011,14225,96,251185,41
832012,8979,189,251185,41
832013,6078,413,251185,41
832014,14214,125,251185,41
832015,16245,516,251185,41
832016,20060,409,251185,41
832017,7457,365,251185,41
832018,14967,323,251185,41
832019,3546,152,251185,41
832020,2339,36,251185,41
832021,15302,24,251185,41
832022,14519,220,251185,41
832023,14376,148,251185,41
832024,5775,111,251185,41
832025,2341,54,251185,41
832026,9174,115,251185,41
832027,11517,373,251185,41
832028,5263,133,251185,41
832029,9469,449,251185,41
832030,3525,151,251185,41
832031,12281,536,251185,41
832032,21554,730,251185,41
832033,10792,129,251185,41
832034,10938,327,251185,41
832035,9869,169,251185,41
832036,11591,682,251185,42
832037,5994,137,251185,42
832038,15949,116,251185,42
832039,22689,499,251185,42
832040,12150,420,251185,42
832041,5801,115,251185,42
832042,9877,164,251185,42
832043,8824,664,251185,42
832044,7879,158,251185,42
832045,12597,336,251185,42
832046,5750,491,251185,42
832047,11320,286,251185,42
832048,13853,465,251185,42
832049,24975,666,251185,42
832050,7375,52,251185,42
832051,9910,156,251185,42
832052,12664,158,251185,42
832053,10537,386,251185,42
832054,14378,98,251185,42
832055,14956,361,251185,42
832056,3992,39,251185,42
832057,7890,415,251185,42
832058,22075,449,251185,42
832059,7073,377,251185,42
832060,4124,48,251185,42
832061,15307,72,251185,42
832062,5587,101,251185,42
832063,10819,770,251185,42
832064,2585,85,251185,42
832065,4243,300,251185,42
832066,5750,148,251185,42
832067,8346,325,251185,42
832068,10126,335,251185,42
832069,10182,315,251185,42
832070,8668,200,251185,42
832071,14231,223,251185,42
832072,7123,139,251185,42
832073,7129,144,251185,42
832074,7371,126,251185,42
832075,5547,603,251185,42
832076,10495,342,251185,42
832077,4216,339,251185,42
832078,5863,462,251185,42
832079,5776,104,251185,42
832080,2348,141,251185,42
832081,11358,252,251185,42
832082,22723,683,251185,42
832083,7477,170,251185,42
832084,11943,185,251185,42
832085,5924,1282,251185,42
832086,15708,474,251185,42
832087,8354,162,251185,42
832088,5462,519,251185,42
832089,15313,29,251185,42
832090,14393,151,251185,42
832091,5640,367,251185,42
832092,5592,607,251185,42
832093,4223,93,251185,42
832094,5589,104,251185,42
832095,5775,105,251185,42
832096,5989,484,251185,42
832097,9177,170,251185,42
832098,16954,476,251185,42
832099,8483,260,251185,42
832100,8653,153,251185,42
832101,7128,233,251185,42
832102,10079,225,251185,42
832103,16730,170,251185,42
832104,8976,151,251185,42
832105,13854,317,251185,42
832106,9868,136,251185,42
832107,5749,426,251185,42
832108,7122,179,251185,42
832109,7455,398,251185,42
832110,7348,135,251185,42
832111,8645,430,251185,42
832112,16732,171,251185,42
832113,2393,39,251185,42
832114,11196,175,251185,42
832115,10846,414,251185,42
832116,9326,235,251185,42
832117,7128,191,251185,42
832118,10793,143,251185,42
832119,19081,160,251185,42
832120,12600,298,251185,42
832121,25112,324,251185,42
832122,4209,168,251185,42
832123,9888,242,251185,42
832124,7071,346,251185,42
832125,5755,142,251185,42
832126,7456,179,251185,42
832127,4238,164,251185,42
832128,10946,263,251185,42
832129,12807,119,251185,42
832130,15575,468,251185,42
832131,8478,507,251185,43
832132,10792,133,251185,43
832133,10403,165,251185,43
832134,6278,162,251185,43
832135,5773,189,251185,43
832136,4231,109,251185,43
832137,7367,301,251185,43
832138,10056,191,251185,43
832139,9874,179,251185,43
832140,15309,148,251185,43
832141,5790,287,251185,43
832142,2392,85,251185,43
832143,2349,131,251185,43
832144,19091,136,251185,43
832145,12803,135,251185,43
832146,7993,411,251185,43
832147,7370,118,251185,43
832148,10631,160,251185,43
832149,15302,18,251185,43
832150,6338,336,251185,43
832151,3539,135,251185,43
832152,10071,179,251185,43
832153,12596,238,251185,43
832154,12806,154,251185,43
832155,12287,716,251185,43
832156,14528,197,251185,43
832157,10074,141,251185,43
832158,6555,151,251185,43
832159,15308,140,251185,43
832160,7026,616,251185,43
832161,5392,623,251185,43
832162,2534,94,251185,43
832163,8422,161,251185,43
832164,9092,165,251185,43
832165,4193,136,251185,43
832166,1085,386,761399,43
832167,15300,63,251185,43
832168,8101,913,251185,43
832169,6856,157,251185,43
832170,9875,158,251185,43
832171,1424,421,761399,43
832172,11358,310,251185,43
832173,14481,153,251185,43
832174,8754,1014,251185,43
832175,1501,285,761399,43
832176,15308,95,251185,43
832177,12064,171,251185,43
832178,14140,450,251185,43
832179,4224,95,251185,43
832180,5693,158,251185,43
832181,8997,217,251185,43
832182,19095,162,251185,43
832183,10400,118,251185,43
832184,6565,451,251185,43
832185,8989,143,251185,43
832186,7589,143,251185,43
832187,12154,170,251185,43
832188,5746,183,251185,43
832189,14546,226,251185,43
832190,7377,228,251185,43
832191,5674,173,251185,43
832192,19095,166,251185,43
832193,6287,175,251185,43
832194,16727,205,251185,43
832195,11357,249,251185,43
832196,5270,137,251185,43
832197,4707,173,251185,43
832198,10399,359,251185,43
832199,7455,171,251185,43
832200,5809,185,251185,43
832201,13733,117,251185,43
832202,3986,37,251185,43
832203,6264,138,251185,43
832204,5901,322,251185,43
832205,4131,185,251185,43
832206,12865,145,251185,43
832207,19091,172,251185,43
832208,16824,246,251185,43
832209,19086,126,251185,43
832210,9877,201,251185,43
832211,15959,137,251185,43
832212,5274,154,251185,43
832213,7429,123,251185,43
832214,6634,231,251185,43
832215,12703,158,251185,43
832216,3292,176,251185,43
832217,7455,219,251185,43
832218,11314,333,251185,43
832219,10063,127,251185,43
832220,4233,115,251185,43
832221,9275,524,251185,43
832222,2390,37,251185,43
832223,4234,115,251185,43
832224,12857,118,251185,43
832225,5972,281,251185,43
832226,10794,133,251185,43
832227,12808,124,251185,43
832228,9896,409,251185,43
832229,5485,180,251185,43
832230,9181,154,251185,43
832231,21558,624,251185,43
832232,9326,180,251185,43
832233,10071,180,251185,43
832234,7346,145,251185,43
832235,2512,136,251185,43
832236,3959,146,251185,43
832237,2352,108,251185,43
832238,5590,103,251185,43
832239,7340,129,251185,43
832240,8993,150,251185,43
832241,16692,1252,251185,43
832242,10353,161,251185,43
832243,12147,161,251185,43
832244,7429,157,251185,43
832245,9175,345,251185,43
832246,13030,210,251185,43
832247,5771,94,251185,43
832248,10799,143,251185,44
832249,2390,37,251185,44
832250,10744,142,251185,44
832251,3281,209,251185,44
832252,25285,952,251185,44
832253,14915,142,251185,44
832254,11157,255,251185,44
832255,6901,174,251185,44
832256,14513,142,251185,44
832257,2764,561,761399,44
832258,22071,210,251185,44
832259,3743,153,251185,44
832260,6899,328,251185,44
832261,14485,187,251185,44
832262,14479,321,251185,44
832263,10800,163,251185,44
832264,11204,572,251185,44
832265,16251,562,251185,44
832266,2111,566,761399,44
832267,7350,111,251185,44
832268,9888,343,251185,44
832269,15961,168,251185,44
832270,5760,161,251185,44
832271,10619,714,251185,44
832272,5717,410,251185,44
832273,8414,162,251185,44
832274,2765,109,251185,44
832275,10339,8,251185,44
832276,19087,162,251185,44
832277,5776,122,251185,44
832278,16954,463,251185,44
832279,7458,302,251185,44
832280,5777,106,251185,44
832281,12680,153,251185,44
832282,12864,117,251185,44
832283,14917,185,251185,44
832284,12807,146,251185,44
832285,5778,107,251185,44
832286,18492,184,251185,44
832287,10788,147,251185,44
832288,7370,307,251185,44
832289,3414,146,251185,44
832290,9466,482,251185,44
832291,12129,202,251185,44
832292,8113,678,251185,44
832293,2508,153,251185,44
832294,5790,186,251185,44
832295,7454,288,251185,44
832296,5962,475,251185,44
832297,4191,186,251185,44
832298,15313,168,251185,44
832299,6277,196,251185,44
832300,17423,630,251185,44
832301,11525,374,251185,44
832302,5862,550,251185,44
832303,7360,247,251185,44
832304,7087,279,251185,44
832305,15311,155,251185,44
832306,11942,227,251185,44
832307,10605,1216,251185,44
832308,5756,177,251185,44
832309,7357,224,251185,44
832310,12146,182,251185,44
832311,10260,176,251185,44
832312,8611,376,251185,44
832313,12796,97,251185,44
832314,13042,166,251185,44
832315,7371,192,251185,44
832316,7660,259,251185,44
832317,10745,146,251185,44
832318,10931,261,251185,44
832319,10744,143,251185,44
832320,10745,185,251185,44
832321,15709,894,251185,44
832322,2764,110,251185,44
832323,11147,197,251185,44
832324,10060,96,251185,44
832325,25499,4000,761400,44
832326,13042,168,251185,44
832327,6900,130,251185,44
832328,6100,274,251185,44
832329,12119,188,251185,44
832330,4117,188,251185,44
832331,12669,344,251185,44
832332,4224,164,251185,44
832333,5802,194,251185,44
832334,16724,192,251185,44
832335,15307,86,251185,44
832336,15964,174,251185,44
832337,14266,108,251185,44
832338,12648,562,251185,44
832339,5674,181,251185,44
832340,3403,126,251185,44
832341,8680,189,251185,44
832342,19088,189,251185,44
832343,8408,128,251185,44
832344,31160,4000,761400,44
832345,4122,176,251185,44
832346,8998,170,251185,44
832347,12807,135,251185,44
832348,12149,125,251185,44
832349,15304,134,251185,44
832350,14488,208,251185,44
832351,12860,130,251185,44
832352,12188,724,251185,44
832353,22596,182,251185,44
832354,4204,144,251185,44
832355,7230,142,251185,44
832356,5799,272,251185,44
832357,19085,148,251185,44
832358,4133,164,251185,44
832359,7383,183,251185,44
832360,6867,131,251185,44
832361,9794,261,251185,44
832362,5749,142,251185,44
832363,4211,167,251185,44
832364,8619,223,251185,44
832365,4116,147,251185,44
832366,5905,113,251185,44
832367,4224,177,251185,44
832368,10184,567,251185,44
832369,12596,361,251185,44
832370,5501,159,251185,44
832371,10378,70,251185,44
832372,13204,183,251185,44
832373,14951,155,251185,44
832374,5283,145,251185,44
832375,7592,186,251185,44
832376,5473,186,251185,44
832377,19089,149,251185,44
832378,4199,133,251185,44
832379,3986,279,251185,44
832380,2667,171,251185,44
832381,11523,333,251185,44
832382,4228,140,251185,44
832383,22080,955,251185,44
832384,11194,174,251185,44
832385,14394,175,251185,44
832386,7664,209,251185,44
832387,6273,307,251185,44
832388,25812,196,251185,44
832389,2358,502,761399,44
832390,4237,164,251185,44
832391,10745,186,251185,44
832392,8049,149,251185,44
832393,9322,146,251185,44
832394,14279,142,251185,44
832395,11523,327,251185,44
832396,12527,102,251185,44
832397,14396,196,251185,44
832398,3988,160,251185,44
832399,4103,117,251185,44
832400,7241,159,251185,44
832401,9069,477,251185,44
832402,9890,177,251185,44
832403,11521,306,251185,44
832404,3972,178,251185,44
832405,5286,195,251185,44
832406,15749,365,251185,44
832407,18719,339,251185,44
832408,7453,227,251185,44
832409,10741,144,251185,44
832410,4121,160,251185,44
832411,4202,199,251185,44
832412,2761,160,251185,44
832413,7457,337,251185,44
832414,3410,128,251185,44
832415,10013,148,251185,44
832416,8118,534,251185,44
832417,5554,585,251185,44
832418,4112,112,251185,44
832419,7609,91,251185,45
832420,6855,184,251185,45
832421,5750,226,251185,45
832422,6280,181,251185,45
832423,9466,642,251185,45
832424,5294,216,251185,45
832425,3408,132,251185,45
832426,7457,425,251185,45
832427,5597,142,251185,45
832428,13729,129,251185,45
832429,13532,246,251185,45
832430,16242,534,251185,45
832431,7372,169,251185,45
832432,2609,46,251185,45
832433,12117,139,251185,45
832434,9526,222,251185,45
832435,5469,379,251185,45
832436,3405,142,251185,45
832437,5981,226,251185,45
832438,6617,148,251185,45
832439,5688,564,251185,45
832440,5590,105,251185,45
832441,6618,149,251185,45
832442,7582,171,251185,45
832443,6490,176,251185,45
832444,10017,149,251185,45
832445,83040,4000,761400,45
832446,12154,230,251185,45
832447,6182,545,251185,45
832448,2609,47,251185,45
832449,7362,152,251185,45
832450,12640,164,251185,45
832451,15958,184,251185,45
832452,5777,115,251185,45
832453,9015,234,251185,45
832454,4191,194,251185,45
832455,7426,205,251185,45
832456,12805,154,251185,45
832457,5806,307,251185,45
832458,2339,40,251185,45
832459,2521,139,251185,45
832460,5790,250,251185,45
832461,16411,176,251185,45
832462,5793,237,251185,45
832463,6855,210,251185,45
832464,2603,134,251185,45
832465,6566,148,251185,45
832466,5806,323,251185,45
832467,39341,4000,761400,45
832468,5287,182,251185,45
832469,11494,457,251185,45
832470,10404,207,251185,45
832471,3978,238,251185,45
832472,13482,157,251185,45
832473,12595,389,251185,45
832474,7078,262,251185,45
832475,9079,517,251185,45
832476,22690,777,251185,45
832477,3404,138,251185,45
832478,7465,372,251185,45
832479,13924,315,251185,45
832480,7423,144,251185,45
832481,12861,133,251185,45
832482,14495,220,251185,45
832483,10795,195,251185,45
832484,11502,659,251185,45
832485,5792,229,251185,45
832486,3409,133,251185,45
832487,10399,236,251185,45
832488,5806,135,251185,45
832489,6962,543,251185,45
832490,9180,174,251185,45
832491,7349,193,251185,45
832492,19099,206,251185,45
832493,3958,153,251185,45
832494,9320,141,251185,45
832495,11106,678,251185,45
832496,6509,133,251185,45
832497,4122,151,251185,45
832498,14397,229,251185,45
832499,12594,397,251185,45
832500,11402,130,251185,45
832501,5739,177,251185,45
832502,15643,740,251185,45
832503,5773,287,251185,45
832504,2399,8,251185,45
832505,2346,121,251185,45
832506,8680,183,251185,45
832507,16349,152,251185,45
832508,8934,128,251185,45
832509,3823,112,251185,45
832510,10404,253,251185,45
832511,3667,201,251185,45
832512,7368,368,251185,45
832513,5802,289,251185,45
832514,4217,185,251185,45
832515,20052,331,251185,45
832516,16415,176,251185,45
832517,9709,144,251185,45
832518,9324,127,251185,45
832519,8191,144,251185,45
832520,3834,150,251185,45
832521,5267,133,251185,45
832522,6275,203,251185,45
832523,14947,192,251185,45
832524,16672,184,251185,45
832525,7457,296,251185,45
832526,10017,141,251185,45
832527,6562,151,251185,45
832528,11194,160,251185,45
832529,14480,185,251185,45
832530,14489,230,251185,45
832531,11523,315,251185,45
832532,14920,171,251185,45
832533,7351,229,251185,45
832534,7455,478,251185,45
832535,12599,497,251185,45
832536,11168,143,251185,45
832537,10934,266,251185,45
832538,22603,166,251185,45
832539,5384,128,251185,45
832540,7226,152,251185,45
832541,9709,141,251185,45
832542,7424,139,251185,45
